date,iso_a3,currency_code,name,local_price,dollar_ex,dollar_price,GDP_dollar,adj_price,USD,EUR,GBP,JPY,CNY
7/1/2016,MYS,MYR,Malaysia,8,4.027,1.986590514,9556.774,2.962941664,-0.36158,-0.37203,-0.26469,-0.25093,-0.30173
7/1/2016,MEX,MXN,Mexico,44,18.535,2.37388724,9009.28,2.94120647,-0.23148,-0.24406,-0.11484,-0.09829,-0.15943
7/1/2016,NZL,NZD,New Zealand,6,1.421363087,4.221300001,37044.891,4.05420394,-0.00858,-0.0248,0.14189,0.16326,0.08438
7/1/2016,NOR,NOK,Norway,46.8,8.49355,5.510063519,74822.106,5.55393743,-0.05534,-0.0708,0.08803,0.10838,0.03323
7/1/2016,PAK,PKR,Pakistan,375,104.82,3.577561534,1449.978,2.641106572,0.28979,0.26868,0.48555,0.51334,0.41072
7/1/2016,PER,PEN,Peru,10,3.30585,3.024940636,6021.104,2.822577619,0.02044,0.00374,0.17532,0.19731,0.11612
7/1/2016,PHL,PHP,Philippines,133,47.115,2.822880187,2858.144,2.697009944,-0.00338,-0.01969,0.14788,0.16935,0.09006
7/1/2016,POL,PLN,Poland,9.6,3.96565,2.420788521,12495.334,3.079600788,-0.25152,-0.26377,-0.13792,-0.12179,-0.18134
7/1/2016,RUS,RUB,Russia,130,63.40755,2.050229034,9054.914,2.943018113,-0.33667,-0.34753,-0.236,-0.22171,-0.27448
7/1/2016,SAU,SAR,Saudi Arabia,12,3.7505,3.19957339,20812.586,3.409790861,-0.10652,-0.12115,0.02908,0.04833,-0.02275
7/1/2016,SGP,SGD,Singapore,5.45,1.3577,4.014141563,52887.77,4.683157033,-0.18385,-0.1972,-0.05998,-0.04239,-0.10732
7/1/2016,ZAF,ZAR,South Africa,30,14.27375,2.101760224,5694.572,2.809614488,-0.28771,-0.29937,-0.17961,-0.16426,-0.22093
7/1/2016,KOR,KRW,South Korea,4400,1140.95,3.856435427,27195.197,3.66317681,0.00241,-0.01399,0.15455,0.17615,0.0964
7/1/2016,SWE,SEK,Sweden,44.94,8.59485,5.228712543,49866.266,4.563205079,0.09105,0.07319,0.25664,0.28015,0.19334
7/1/2016,CHE,CHF,Switzerland,6.5,0.9861,6.591623568,80675.308,5.786306149,0.0847,0.06695,0.24933,0.2727,0.1864
7/1/2016,TWN,TWD,Taiwan,69,32.029,2.154297668,22287.562,3.468346552,-0.40857,-0.41825,-0.31881,-0.30607,-0.35312
7/1/2016,THA,THB,Thailand,119,34.965,3.403403403,5742.282,2.811508547,0.15264,0.13377,0.32758,0.35241,0.26071
7/1/2016,TUR,TRY,Turkey,10.75,3.04305,3.53263995,9437.372,2.958201474,0.13708,0.11847,0.30965,0.33415,0.24369
7/1/2016,USA,USD,United States,5.04,1,5.04,55805.204,4.798977468,0,-0.01636,0.15177,0.17332,0.09376
1/1/2017,ARG,ARS,Argentina,55,15.8575,3.468390352,13588.846,3.022911416,0.06267,0.0827,0.29627,0.32715,0.13626
1/1/2017,AUS,AUD,Australia,5.8,1.356668023,4.275180001,50961.865,4.495626583,-0.11923,-0.10264,0.07438,0.09997,-0.05824
1/1/2017,BRA,BRL,Brazil,16.5,3.22395,5.117945378,8669.998,2.829080084,0.67551,0.70708,1.04382,1.09251,0.79153
1/1/2017,GBR,GBP,Britain,3.09,0.82877507,3.728394002,43770.688,4.21225222,-0.18021,-0.16476,0,0.02382,-0.12344
1/1/2017,CAN,CAD,Canada,5.98,1.326,4.509803922,43331.961,4.194963815,-0.00431,0.01446,0.21457,0.2435,0.06464
1/1/2017,CHL,CLP,Chile,2450,672.805,3.641471154,13340.905,3.013141093,0.11932,0.14041,0.36537,0.39789,0.19683
1/1/2017,CHN,CNY,China,19.6,6.9266,2.829671123,7989.72,2.802273159,-0.06476,-0.04714,0.14082,0.168,0
1/1/2017,COL,COP,Colombia,9900,2994.625,3.305923112,6083.51,2.727157355,0.12274,0.1439,0.36954,0.40216,0.20049
1/1/2017,CZE,CZK,Czech Republic,75,25.81175,2.905653433,17256.918,3.16745487,-0.15037,-0.13436,0.0364,0.06108,-0.09154
1/1/2017,DNK,DKK,Denmark,30,7.10125,4.224608344,52114.165,4.541033931,-0.13836,-0.12212,0.05105,0.07609,-0.07869
1/1/2017,EGY,EGP,Egypt,27.49,18.77,1.464571124,3740.249,2.634819189,-0.48518,-0.47548,-0.37201,-0.35705,-0.44953
1/1/2017,EUZ,EUR,Euro area,3.88,0.955246692,4.061778002,34142.38535,3.832840877,-0.0185,0,0.19726,0.22578,0.04947
1/1/2017,HKG,HKD,Hong Kong,19.2,7.75595,2.475518795,42389.63,4.157830471,-0.44856,-0.43817,-0.32735,-0.31132,-0.41038
1/1/2017,HUN,HUF,Hungary,900,294.6172,3.054811464,12239.894,2.969754831,-0.04729,-0.02934,0.16213,0.18982,0.01868
1/1/2017,IND,INR,India,170,68.3275,2.48801727,1617.309,2.551162957,-0.09674,-0.07972,0.10181,0.12806,-0.03419
1/1/2017,IDN,IDR,Indonesia,31000,13329,2.325755871,3362.357,2.619928038,-0.17781,-0.16232,0.00292,0.02681,-0.12088
1/1/2017,ISR,ILS,Israel,16.9,3.855,4.383916991,35343.336,3.880165345,0.04643,0.06615,0.27645,0.30686,0.11889
1/1/2017,JPN,JPY,Japan,380,116.665,3.257189388,32485.545,3.767551693,-0.19928,-0.18419,-0.02327,0,-0.14383
1/1/2017,MYS,MYR,Malaysia,8,4.4715,1.7891088,9556.774,2.864024236,-0.42143,-0.41053,-0.29425,-0.27744,-0.38136
1/1/2017,MEX,MXN,Mexico,49,21.9505,2.232295392,9009.28,2.842449776,-0.27263,-0.25892,-0.11274,-0.0916,-0.22226
1/1/2017,NZL,NZD,New Zealand,6,1.43358899,4.1853,37044.891,3.947216547,-0.01795,0.00055,0.19792,0.22646,0.05005
1/1/2017,NOR,NOK,Norway,49,8.64835,5.665820648,74822.106,5.435859396,-0.03464,-0.01644,0.17757,0.20562,0.03221
1/1/2017,PAK,PKR,Pakistan,375,104.775,3.579098067,1449.978,2.544569139,0.30273,0.32728,0.5891,0.62696,0.39294
1/1/2017,PER,PEN,Peru,11,3.3929,3.242064311,6021.104,2.724698194,0.10205,0.12281,0.3443,0.37632,0.17836
1/1/2017,PHL,PHP,Philippines,133,49.615,2.680640935,2858.144,2.600059101,-0.04511,-0.02712,0.16479,0.19254,0.02101
1/1/2017,POL,PLN,Poland,9.6,4.17215,2.300971921,12495.334,2.979820658,-0.28482,-0.27134,-0.1276,-0.10682,-0.23529
1/1/2017,RUS,RUB,Russia,130,60.4375,2.15098242,9054.914,2.844248022,-0.29957,-0.28637,-0.1456,-0.12525,-0.25107
1/1/2017,SAU,SAR,Saudi Arabia,12,3.75065,3.199445429,20812.586,3.307568951,-0.10409,-0.08721,0.09284,0.11888,-0.04206
1/1/2017,SGP,SGD,Singapore,5.6,1.43875,3.892267593,52887.77,4.571518485,-0.21143,-0.19657,-0.03809,-0.01518,-0.15683
1/1/2017,ZAF,ZAR,South Africa,26.32,13.9525,1.886400287,5694.572,2.711830926,-0.35573,-0.34359,-0.21411,-0.19539,-0.31112
1/1/2017,KOR,KRW,South Korea,4400,1196.45,3.677546074,27195.197,3.559081092,-0.04299,-0.02495,0.16738,0.19519,0.02328
1/1/2017,SWE,SEK,Sweden,48,9.12455,5.260533396,49866.266,4.452453585,0.09428,0.1149,0.33482,0.36662,0.17005
1/1/2017,CHE,CHF,Switzerland,6.5,1.0236,6.350136772,80675.308,5.666509731,0.03792,0.05748,0.26608,0.29623,0.10979
1/1/2017,TWN,TWD,Taiwan,69,31.905,2.162670428,22287.562,3.365691617,-0.40487,-0.39365,-0.27405,-0.25675,-0.36366
1/1/2017,THA,THB,Thailand,119,35.573,3.345233745,5742.282,2.713710979,0.14172,0.16324,0.39269,0.42587,0.22078
1/1/2017,TUR,TRY,Turkey,10.75,3.91115,2.748552216,9437.372,2.8593191,-0.1097,-0.09292,0.08601,0.11188,-0.04805
1/1/2017,USA,USD,United States,5.06,1,5.06,55805.204,4.686482419,0,0.01885,0.21982,0.24888,0.06925
7/1/2017,ARG,ARS,Argentina,70,16.9675,4.125534109,12502.822,3.200329258,0.20746,0.18934,0.4028,0.64016,0.33522
7/1/2017,AUS,AUD,Australia,5.9,1.303016483,4.527955001,51850.269,4.803226953,-0.11701,-0.13026,0.02584,0.19942,-0.02358
7/1/2017,BRA,BRL,Brazil,16.5,3.2343,5.101567573,8726.901,3.046509493,0.56851,0.54497,0.82227,1.1306,0.73448
7/1/2017,GBR,GBP,Britain,3.19,0.775885479,4.111431502,43770.688,4.474088908,-0.13926,-0.15217,0,0.1692,-0.04817
7/1/2017,CAN,CAD,Canada,5.97,1.2823,4.655696795,42210.132,4.410516509,-0.01126,-0.0261,0.1487,0.34306,0.09336
7/1/2017,CHL,CLP,Chile,2550,663.355,3.844095545,13575.996,3.244047168,0.10992,0.09327,0.28949,0.50768,0.22737
7/1/2017,CHN,CNY,China,19.8,6.7875,2.917127072,8113.257,3.021511466,-0.09569,-0.10926,0.05061,0.22838,0
7/1/2017,COL,COP,Colombia,9900,3052.16,3.243604529,5792.182,2.926957789,0.038,0.02242,0.20593,0.40998,0.14784
7/1/2017,CZE,CZK,Czech Republic,75,22.8561,3.281399714,18286.333,3.435932256,-0.10546,-0.11888,0.03926,0.21511,-0.0108
7/1/2017,DNK,DKK,Denmark,30,6.51255,4.606490545,53743.966,4.880370523,-0.1159,-0.12916,0.02714,0.20093,-0.02234
7/1/2017,EGY,EGP,Egypt,31.37,17.885,1.753983785,3684.574,2.841100122,-0.42174,-0.43042,-0.32818,-0.21451,-0.36055
7/1/2017,EUZ,EUR,Euro area,3.91,0.875695083,4.4650245,35066.00744,4.119486171,0.01523,0,0.17948,0.37906,0.12266
7/1/2017,HKG,HKD,Hong Kong,19.2,7.8115,2.457914613,43527.994,4.464202278,-0.48429,-0.49203,-0.40085,-0.29947,-0.42972
7/1/2017,HUN,HUF,Hungary,862,268.6239,3.208947528,12778.288,3.211550922,-0.06409,-0.07814,0.08732,0.2713,0.03494
7/1/2017,IND,INR,India,178,64.5575,2.757231925,1723.301,2.761203707,-0.06468,-0.07871,0.08664,0.2705,0.03429
7/1/2017,IDN,IDR,Indonesia,32126,13369.5,2.402932047,3604.291,2.837829632,-0.20688,-0.21878,-0.07856,0.07735,-0.12295
7/1/2017,ISR,ILS,Israel,16.9,3.5405,4.773337099,37262.4,4.208960657,0.06226,0.04632,0.23412,0.44294,0.17467
7/1/2017,JPN,JPY,Japan,380,113.06,3.361047232,38917.286,4.276375779,-0.26382,-0.27487,-0.14472,0,-0.18592
7/1/2017,MYS,MYR,Malaysia,8.6,4.2935,2.003027833,9556.774,3.080316045,-0.39092,-0.40006,-0.29237,-0.17264,-0.32646
7/1/2017,MEX,MXN,Mexico,49,17.79075,2.754240265,9009.28,3.058012772,-0.15638,-0.16904,-0.01989,0.14594,-0.06711
7/1/2017,NZL,NZD,New Zealand,6.1,1.376273053,4.432259999,37044.891,4.200099988,-0.01156,-0.02639,0.14836,0.34266,0.09304
7/1/2017,NOR,NOK,Norway,49,8.2852,5.914160189,74822.106,5.739031112,-0.03475,-0.04923,0.12141,0.31116,0.06739
7/1/2017,PAK,PKR,Pakistan,375,105.15,3.566333809,1449.978,2.750069343,0.21469,0.19646,0.4112,0.64998,0.34322
7/1/2017,PER,PEN,Peru,10.5,3.2515,3.229278794,6021.104,2.936283389,0.03013,0.01467,0.19679,0.39929,0.13914
7/1/2017,PHL,PHP,Philippines,134,50.5765,2.649451821,2858.144,2.807433828,-0.11604,-0.12931,0.02697,0.20074,-0.0225
7/1/2017,POL,PLN,Poland,10.1,3.7086,2.723399666,12495.334,3.200024219,-0.20284,-0.21481,-0.07387,0.08283,-0.11849
7/1/2017,RUS,RUB,Russia,137,60.1369,2.278135388,9054.914,3.059871765,-0.30263,-0.3131,-0.18981,-0.05272,-0.22884
7/1/2017,SAU,SAR,Saudi Arabia,12,3.75015,3.199872005,20812.586,3.538844272,-0.15305,-0.16576,-0.01603,0.15046,-0.06343
7/1/2017,SGP,SGD,Singapore,5.6,1.3777,4.06474559,52887.77,4.845491651,-0.21426,-0.22605,-0.08713,0.06733,-0.13111
7/1/2017,ZAF,ZAR,South Africa,30,13.27,2.260738508,5694.572,2.922981449,-0.27555,-0.28642,-0.15834,-0.01593,-0.19889
7/1/2017,KOR,KRW,South Korea,4400,1144.65,3.843969772,27538.806,3.812850424,-0.05569,-0.06986,0.09709,0.28272,0.04424
7/1/2017,SWE,SEK,Sweden,48.97,8.41565,5.818920701,49866.266,4.722404585,0.15416,0.13684,0.34088,0.56776,0.27629
7/1/2017,CHE,CHF,Switzerland,6.5,0.96415,6.741689571,80675.308,5.977473113,0.05642,0.04057,0.22733,0.435,0.16821
7/1/2017,TWN,TWD,Taiwan,69,30.4775,2.26396522,22287.562,3.598930397,-0.41077,-0.41962,-0.31545,-0.19962,-0.34842
7/1/2017,THA,THB,Thailand,119,34.0365,3.496246676,5742.282,2.924925012,0.11963,0.10282,0.30077,0.52086,0.2381
7/1/2017,TUR,TRY,Turkey,10.75,3.57605,3.006110094,9437.372,3.075451963,-0.08445,-0.09819,0.06367,0.24365,0.01243
7/1/2017,USA,USD,United States,5.3,1,5.3,55805.204,4.964339215,0,-0.01501,0.16179,0.35836,0.10582
1/1/2018,ARG,ARS,Argentina,75,18.9375,3.96039604,12493.909,3.369053069,0.18651,0.0587,0.21637,0.54674,0.1783
1/1/2018,AUS,AUD,Australia,5.9,1.253682693,4.706135,51737.228,5.074255265,-0.06388,-0.16471,-0.04032,0.22033,-0.07035
1/1/2018,BRA,BRL,Brazil,16.5,3.2279,5.111682518,8726.901,3.205368894,0.60963,0.43625,0.65015,1.09832,0.59849
1/1/2018,GBR,GBP,Britain,3.19,0.72285673,4.413045999,40049.779,4.566411785,-0.02456,-0.12962,0,0.2716,-0.0313
1/1/2018,CAN,CAD,Canada,6.55,1.2459,5.25724376,42224.939,4.66092692,0.13848,0.01585,0.16714,0.48413,0.13061
1/1/2018,CHL,CLP,Chile,2600,605.935,4.290889287,13575.996,3.416071955,0.26783,0.13127,0.29974,0.65275,0.25906
1/1/2018,CHN,CNY,China,20.4,6.432,3.171641791,8123.256,3.179139288,0.00696,-0.1015,0.03231,0.31269,0
1/1/2018,COL,COP,Colombia,10900,2844.12,3.832468391,5792.182,3.077849372,0.25681,0.12144,0.28845,0.63839,0.24812
1/1/2018,CZE,CZK,Czech Republic,79,20.747,3.807779438,18507.729,3.630365806,0.05867,-0.05536,0.08532,0.38009,0.05135
1/1/2018,DNK,DKK,Denmark,30,6.0827,4.93202032,53744.643,5.161481539,-0.03553,-0.13941,-0.01125,0.2573,-0.0422
1/1/2018,EGY,EGP,Egypt,34.21,17.7,1.932768362,3684.574,2.986269509,-0.34673,-0.4171,-0.33029,-0.1484,-0.35125
1/1/2018,EUZ,EUR,Euro area,3.95,0.816826629,4.835787497,35189.71087,4.355231919,0.12071,0,0.14893,0.46098,0.11296
1/1/2018,HKG,HKD,Hong Kong,20.5,7.819,2.621818647,43561.08,4.71898497,-0.43922,-0.49962,-0.4251,-0.26896,-0.4431
1/1/2018,HUN,HUF,Hungary,864,252.14215,3.426638505,12652.454,3.375942173,0.0245,-0.08585,0.05029,0.33555,0.01742
1/1/2018,IND,INR,India,180,63.86125,2.81861066,1741.652,2.901845588,-0.01961,-0.12521,0.00507,0.27805,-0.02639
1/1/2018,IDN,IDR,Indonesia,35750,13359,2.67609851,3604.291,2.982781049,-0.09443,-0.19197,-0.07164,0.1805,-0.1007
1/1/2018,ISR,ILS,Israel,16.5,3.43635,4.801606356,37192.14,4.442241546,0.091,-0.02652,0.11846,0.42223,0.08345
1/1/2018,JPN,JPY,Japan,380,110.725,3.431925943,38882.636,4.515697043,-0.2329,-0.31553,-0.21359,0,-0.2382
1/1/2018,MYS,MYR,Malaysia,9,3.954,2.276176024,9374.099,3.233490966,-0.28948,-0.36602,-0.2716,-0.07377,-0.2944
1/1/2018,MEX,MXN,Mexico,48,18.6635,2.57186487,8562.16,3.198210562,-0.18833,-0.27576,-0.1679,0.0581,-0.19394
1/1/2018,NZL,NZD,New Zealand,6.2,1.374664925,4.510190001,38277.934,4.489421508,0.01401,-0.09521,0.03954,0.32188,0.007
1/1/2018,NOR,NOK,Norway,49,7.8501,6.241958701,70553.114,5.891843862,0.06932,-0.04586,0.09624,0.39398,0.06193
1/1/2018,PAK,PKR,Pakistan,375,110.505,3.393511606,1440.967,2.888780212,0.1857,0.05798,0.21555,0.54569,0.1775
1/1/2018,PER,PEN,Peru,10.5,3.212,3.268991283,6203.656,3.095728756,0.06584,-0.04897,0.09267,0.38943,0.05846
1/1/2018,PHL,PHP,Philippines,134,50.725,2.641695416,2926.6,2.953333993,-0.09716,-0.19441,-0.07444,0.17695,-0.10341
1/1/2018,POL,PLN,Poland,10.1,3.40575,2.965572928,12361.266,3.363289461,-0.11001,-0.20588,-0.08761,0.1602,-0.11617
1/1/2018,RUS,RUB,Russia,130,56.745,2.290950745,8945.644,3.214873723,-0.28073,-0.35821,-0.26262,-0.06235,-0.28571
1/1/2018,SAU,SAR,Saudi Arabia,12,3.7503,3.19974402,20364.999,3.711067973,-0.12973,-0.22347,-0.10782,0.1345,-0.13575
1/1/2018,SGP,SGD,Singapore,5.8,1.32255,4.385467468,52960.558,5.127411447,-0.13671,-0.2297,-0.11498,0.12539,-0.14268
1/1/2018,ZAF,ZAR,South Africa,30,12.25815,2.447351354,5302.043,3.056551833,-0.19183,-0.27888,-0.17148,0.05354,-0.19742
1/1/2018,KOR,KRW,South Korea,4400,1069.25,4.115033902,27534.841,4.022612221,0.03253,-0.07868,0.05853,0.34602,0.02539
1/1/2018,SWE,SEK,Sweden,49.1,8.0188,6.12311069,51124.76,5.047642282,0.2244,0.09252,0.25522,0.59614,0.21593
1/1/2018,CHE,CHF,Switzerland,6.5,0.96085,6.764843628,80345.623,6.317348337,0.08084,-0.03558,0.10805,0.409,0.07337
1/1/2018,TWN,TWD,Taiwan,69,29.553,2.334788346,22496.997,3.803707631,-0.38045,-0.44718,-0.36485,-0.19234,-0.38473
1/1/2018,THA,THB,Thailand,119,31.95,3.72456964,5901.747,3.082610195,0.21954,0.08818,0.25024,0.58981,0.21111
1/1/2018,TUR,TRY,Turkey,10.75,3.8026,2.827013096,10817.406,3.296205597,-0.13433,-0.22757,-0.11254,0.1285,-0.14032
1/1/2018,USA,USD,United States,5.28,1,5.28,57607.613,5.329335459,0,-0.10771,0.02517,0.30361,-0.00692
7/1/2018,ARG,ARS,Argentina,75,27.725,2.705139766,14466.552,3.20374586,-0.22172,-0.25955,-0.1508,0.01206,-0.1923
7/1/2018,AUS,AUD,Australia,6.05,1.339853956,4.5154175,55707.275,4.920754372,-0.1542,-0.19531,-0.07712,0.09987,-0.12223
7/1/2018,BRA,BRL,Brazil,16.9,3.83835,4.402933552,9894.929,3.013411767,0.34674,0.28129,0.46947,0.75129,0.39766
7/1/2018,GBR,GBP,Britain,3.19,0.753863551,4.231535,39734.592,4.255750689,-0.08352,-0.12806,0,0.19178,-0.04887
7/1/2018,CAN,CAD,Canada,6.65,1.31235,5.06724578,45077.388,4.478191654,0.04297,-0.00772,0.13801,0.35626,0.0824
7/1/2018,CHL,CLP,Chile,2640,651.73,4.050757215,15070.413,3.228886896,0.15634,0.10014,0.26172,0.50369,0.20005
7/1/2018,CHN,CNY,China,20.5,6.622,3.095741468,8643.107,2.961293646,-0.03643,-0.08326,0.05138,0.25302,0
7/1/2018,COL,COP,Colombia,11900,2874.07,4.140469787,6272.818,2.862609479,0.33318,0.26838,0.45467,0.73365,0.38358
7/1/2018,CZE,CZK,Czech Republic,75,22.06475,3.399086779,20152.408,3.440469721,-0.08936,-0.13362,-0.00637,0.18418,-0.05494
7/1/2018,DNK,DKK,Denmark,30,6.3591,4.717648724,56444.103,4.95143133,-0.12179,-0.16448,-0.04176,0.14201,-0.08859
7/1/2018,EGY,EGP,Egypt,31.37,17.905,1.752024574,2500.772,2.705564824,-0.40312,-0.43213,-0.34873,-0.22383,-0.38056
7/1/2018,EUZ,EUR,Euro area,4.04,0.853205921,4.735082,37250.29028,4.152319738,0.05109,0,0.14687,0.36682,0.09082
7/1/2018,HKG,HKD,Hong Kong,20,7.84825,2.548338802,46109.124,4.521146757,-0.48047,-0.50572,-0.43313,-0.32441,-0.46083
7/1/2018,HUN,HUF,Hungary,850,276.4302,3.074917285,15531.209,3.24807159,-0.12741,-0.16982,-0.04789,0.1347,-0.09442
7/1/2018,IND,INR,India,173,68.825,2.513621504,1982.702,2.683995595,-0.13678,-0.17874,-0.05812,0.12252,-0.10415
7/1/2018,IDN,IDR,Indonesia,31500,14360,2.193593315,3875.771,2.762811274,-0.26818,-0.30375,-0.20148,-0.04835,-0.24051
7/1/2018,ISR,ILS,Israel,17,3.6349,4.676882445,40258.361,4.27755719,0.00777,-0.04121,0.09961,0.31049,0.04587
7/1/2018,JPN,JPY,Japan,390,111.25,3.505617978,38439.517,4.20183178,-0.231,-0.26837,-0.16092,0,-0.20193
7/1/2018,MYS,MYR,Malaysia,8.45,4.0225,2.100683654,9812.8,3.009992424,-0.35672,-0.38799,-0.2981,-0.16349,-0.33241
7/1/2018,MEX,MXN,Mexico,49,19.0515,2.57197596,9304.174,2.988816385,-0.20682,-0.24538,-0.13454,0.03143,-0.17684
7/1/2018,NZL,NZD,New Zealand,6.2,1.464343242,4.23398,41593.062,4.33312588,-0.09936,-0.14314,-0.01729,0.17117,-0.06532
7/1/2018,NOR,NOK,Norway,42,8.0415,5.222906174,74940.62,5.721511843,-0.1586,-0.19949,-0.08192,0.09415,-0.12679
7/1/2018,PAK,PKR,Pakistan,375,121.49,3.0866738,1541.08,2.665609188,0.06732,0.01545,0.16459,0.38793,0.10767
7/1/2018,PER,PEN,Peru,10.5,3.2715,3.20953691,6762.192,2.882983984,0.02613,-0.02374,0.11964,0.33436,0.06492
7/1/2018,PHL,PHP,Philippines,140,53.487,2.617458448,2976.307,2.725363159,-0.11477,-0.15779,-0.0341,0.15114,-0.0813
7/1/2018,POL,PLN,Poland,10.1,3.68695,2.739391638,13822.619,3.176936475,-0.20522,-0.24385,-0.13279,0.03352,-0.17517
7/1/2018,RUS,RUB,Russia,130,62.14065,2.092028326,10608.159,3.043106251,-0.36635,-0.39714,-0.3086,-0.17601,-0.34239
7/1/2018,SAU,SAR,Saudi Arabia,12,3.7504,3.199658703,21120.481,3.48077429,-0.15272,-0.1939,-0.0755,0.1018,-0.12068
7/1/2018,SGP,SGD,Singapore,5.8,1.35585,4.277759339,57713.335,5.004274297,-0.21209,-0.25038,-0.14029,0.02459,-0.1823
7/1/2018,ZAF,ZAR,South Africa,31,13.3619,2.320029337,6179.87,2.858739699,-0.25197,-0.28832,-0.1838,-0.02727,-0.22369
7/1/2018,KOR,KRW,South Korea,4500,1116,4.032258065,29891.255,3.845935046,-0.03362,-0.08059,0.05445,0.25667,0.00291
7/1/2018,SWE,SEK,Sweden,51,8.7526,5.826840025,53217.627,4.817100835,0.11493,0.06074,0.21654,0.44984,0.15708
7/1/2018,CHE,CHF,Switzerland,6.5,0.99325,6.544173169,80590.91,5.956754955,0.01262,-0.0366,0.1049,0.3168,0.0509
7/1/2018,TWN,TWD,Taiwan,69,30.3725,2.271791917,24576.665,3.624668405,-0.4223,-0.45038,-0.36965,-0.24877,-0.40046
7/1/2018,THA,THB,Thailand,119,33.17,3.587579138,6590.638,2.875841537,0.14984,0.09396,0.25463,0.49524,0.19331
7/1/2018,TUR,TRY,Turkey,10.75,4.70625,2.284196547,10511.996,3.039102619,-0.30723,-0.3409,-0.2441,-0.09913,-0.28104
7/1/2018,USA,USD,United States,5.51,1,5.51,59501.114,5.078706352,0,-0.0486,0.09113,0.30039,0.0378
1/1/2019,ARG,ARS,Argentina,75,37.455,2.002402883,14462.92,3.165211356,-0.41927,-0.4342,-0.33846,-0.26107,-0.39584
1/1/2019,AUS,AUD,Australia,6.1,1.401639919,4.352045,55692.73,4.945272771,-0.19215,-0.21292,-0.07974,0.02791,-0.15955
1/1/2019,BRA,BRL,Brazil,16.9,3.71795,4.545515674,9895.765,2.968028386,0.40586,0.36972,0.60148,0.78883,0.46259
1/1/2019,GBR,GBP,Britain,3.19,0.78320802,4.072992,39800.274,4.259129718,-0.12215,-0.14472,0,0.11698,-0.08673
1/1/2019,CAN,CAD,Canada,6.77,1.3314,5.084873066,45094.605,4.487707883,0.04012,0.01338,0.18485,0.32346,0.08209
1/1/2019,CHL,CLP,Chile,2640,678.99,3.888127955,15067.724,3.191323246,0.1184,0.08965,0.27402,0.42306,0.16353
1/1/2019,CHN,CNY,China,20.9,6.8497,3.051228521,8643.107,2.913945959,-0.03879,-0.0635,0.09497,0.22306,0
1/1/2019,COL,COP,Colombia,11900,3191.5,3.728654238,6379.606,2.81622126,0.21538,0.18414,0.3845,0.54646,0.26442
1/1/2019,CZE,CZK,Czech Republic,85,22.31165,3.80966894,20401.577,3.42160774,0.02208,-0.0042,0.1643,0.3005,0.06332
1/1/2019,DNK,DKK,Denmark,30,6.51545,4.604440215,56630.596,4.985764325,-0.15224,-0.17404,-0.03428,0.0787,-0.11803
1/1/2019,EGY,EGP,Egypt,40,17.91,2.233389168,2495.02,2.648507616,-0.22591,-0.24581,-0.1182,-0.01504,-0.19468
1/1/2019,EUZ,EUR,Euro area,4.05,0.872486149,4.6419075,37309.09338,4.151575148,0.02639,0,0.16921,0.30598,0.0678
1/1/2019,HKG,HKD,Hong Kong,20,7.83435,2.552860161,46080.481,4.530272228,-0.48272,-0.49601,-0.41074,-0.3418,-0.46184
1/1/2019,HUN,HUF,Hungary,850,280.26875,3.032803336,14209.443,3.154267705,-0.11738,-0.14007,0.00543,0.12305,-0.08177
1/1/2019,IND,INR,India,178,69.685,2.554351726,1976.093,2.626103391,-0.10711,-0.13007,0.01713,0.13612,-0.07109
1/1/2019,IDN,IDR,Indonesia,33000,14090,2.342086586,3875.769,2.708120261,-0.20611,-0.22652,-0.09564,0.01016,-0.17407
1/1/2019,ISR,ILS,Israel,17,3.70785,4.584867241,40272.966,4.279537787,-0.01654,-0.04182,0.12031,0.25136,0.02314
1/1/2019,JPN,JPY,Japan,390,108.44,3.596458871,38448.569,4.200771023,-0.21409,-0.23429,-0.10473,0,-0.18238
1/1/2019,MYS,MYR,Malaysia,9.05,4.1175,2.197935641,9755.178,2.961958663,-0.31882,-0.33633,-0.22403,-0.13326,-0.29133
1/1/2019,MEX,MXN,Mexico,49,19.30875,2.537709588,9318.823,2.943119413,-0.20848,-0.22883,-0.09834,0.00714,-0.17654
1/1/2019,NZL,NZD,New Zealand,6.2,1.479289941,4.1912,41572.269,4.335634071,-0.11261,-0.13543,0.01086,0.12912,-0.07681
1/1/2019,NOR,NOK,Norway,50,8.5329,5.859672561,75389.46,5.795662067,-0.07189,-0.09575,0.05725,0.18093,-0.03444
1/1/2019,PAK,PKR,Pakistan,460,138.88,3.312211982,1545.938,2.607531821,0.16605,0.13607,0.3283,0.48369,0.2131
1/1/2019,PER,PEN,Peru,10.5,3.3485,3.135732418,6731.851,2.831429133,0.01662,-0.00951,0.15809,0.29356,0.05765
1/1/2019,PHL,PHP,Philippines,140,52.3925,2.672138188,2988.897,2.669830329,-0.08124,-0.10486,0.0466,0.16904,-0.04417
1/1/2019,POL,PLN,Poland,10.5,3.74845,2.801157812,13821.233,3.137507074,-0.18044,-0.20151,-0.0664,0.04281,-0.14737
1/1/2019,RUS,RUB,Russia,110.17,66.685,1.652095674,10955.792,3.013794135,-0.49679,-0.50973,-0.42677,-0.35971,-0.47649
1/1/2019,SAU,SAR,Saudi Arabia,12,3.75115,3.199018968,21096.44,3.451607849,-0.14921,-0.17108,-0.03082,0.08255,-0.11488
